aeson-pretty;0.7.2;"experimental";"Text, Web, JSON, Pretty Printer";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\aeson-pretty\aeson-pretty-0.7.2\aeson-pretty.cabal;aeson >=0.7,base >=4.5,bytestring >=0.9,text >=0.11,unordered-containers >=0.1.3.0,vector >=0.9;Data.Aeson.Encode.Pretty;cli-tool;Main.hs
aeson-qq;0.7.4;"";"JSON";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\aeson-qq\aeson-qq-0.7.4\aeson-qq.cabal;aeson >=0.6,base >=4.5 && <5,haskell-src-meta >=0.1.0,parsec,template-haskell,text,vector;Data.Aeson.QQ,Data.JSON.QQ;src;
aeson-utils;0.2.2.1;"";"Data";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\aeson-utils\aeson-utils-0.2.2.1\aeson-utils.cabal;aeson >=0.6 && <0.8,attoparsec >=0.10 && <0.13,base >=4 && <5,bytestring >=0.9 && <0.11,scientific >=0.3.2 && <0.4,text >=0.11 && <1.2;Data.Aeson.Utils;src;
alex;3.1.3;"stable";"Development";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\alex\alex-3.1.3\alex.cabal;QuickCheck >=2,base <5;AbsSyn,CharSet,DFA,DFAMin,DFS,Data.Ranged,Data.Ranged.Boundaries,Data.Ranged.RangedSet,Data.Ranged.Ranges,Info,Map,NFA,Output,ParseMonad,Parser,Scan,Set,Sort,UTF8,Util;src;Main.hs
amqp;0.10.1;"alpha";"Network";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\amqp\amqp-0.10.1\amqp.cabal;base >=4 && <5,binary >=0.5,bytestring >=0.9,clock >=0.4.0.1,connection >=0.2 && <0.3,containers >=0.2,data-binary-ieee754 >=0.4.2.1,monad-control >=0.3,split >=0.2,text >=0.11.2,vector,xml >=1.3 && <1.4;Network.AMQP,Network.AMQP.ChannelAllocator,Network.AMQP.Generated,Network.AMQP.Helpers,Network.AMQP.Internal,Network.AMQP.Lifted,Network.AMQP.Protocol,Network.AMQP.Types;Tools;Builder.hs
ansi-terminal;0.6.2.1;"";"User Interfaces";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\ansi-terminal\ansi-terminal-0.6.2.1\ansi-terminal.cabal;base >=4 && <5;System.Console.ANSI,System.Console.ANSI.Common;;System/Console/ANSI/Example.hs
ansi-wl-pprint;0.6.7.1;"";"User Interfaces, Text";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\ansi-wl-pprint\ansi-wl-pprint-0.6.7.1\ansi-wl-pprint.cabal;ansi-terminal >=0.4.0 && <0.7;Text.PrettyPrint.ANSI.Leijen;;Text/PrettyPrint/ANSI/Example.hs
appar;0.1.4;"";"Parsing";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\appar\appar-0.1.4\appar.cabal;base >=4 && <5,bytestring;Text.Appar.ByteString,Text.Appar.Input,Text.Appar.LazyByteString,Text.Appar.Parser,Text.Appar.String;;
approximate;0.2.1.1;"provisional";"Numeric";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\approximate\approximate-0.2.1.1\approximate.cabal;base >=4.3 && <5,binary >=0.5 && <0.8,bytes >=0.7 && <1,cereal >=0.3.5 && <0.5,comonad >=3 && <5,deepseq >=1.3 && <1.5,distributive >=0.3 && <1,generic-deriving >=1.4 && <1.7,ghc-prim,hashable >=1.1.2.3 && <1.3,hashable-extras >=0.1 && <1,lens >=3.9 && <5,log-domain,pointed >=3 && <5,safecopy >=0.8.1 && <0.9,semigroupoids >=3.0.2 && <5,semigroups >=0.8.4 && <1,vector >=0.9 && <0.11;Data.Approximate,Data.Approximate.Mass,Data.Approximate.Numerics,Data.Approximate.Type;src;
arbtt;0.8.1.4;"";"Desktop";C:\Users\nicol\Documents\GitHub/lts_downloaded/tar_package/lts-0-7\arbtt\arbtt-0.8.1.4\arbtt.cabal;aeson >=0.6 && <0.9,array >=0.4 && <0.6,base >=4.5 && <4.8,binary >=0.5,bytestring,bytestring-progress,containers >=0.5 && <0.6,deepseq,directory,filepath,old-locale,parsec >=3 && <4,pcre-light,strict,terminal-progress-bar,time >=1.4,transformers,unix,utf8-string;Capture,Categorize,CommonStartup,Data,Data.Binary.StringRef,Data.List.TakeR,Data.MyText,DumpFormat,LeftFold,Stats,TermSize,Text.Parsec.ExprFail,Text.ParserCombinators.Parsec.ExprFail,Text.Regex.PCRE.Light.Text,TimeLog,UpgradeLog1;src;capture-main.hs,stats-main.hs,dump-main.hs,import-main.hs,recover-main.hs
