bson;0.3.1;"";"Data";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/tar_package/lts-2-22/bson/bson-0.3.1/bson.cabal;base <5,binary >=0.5 && <0.8,bytestring,cryptohash,data-binary-ieee754,mtl >=2,network,text >=0.11,time;Data.Bson,Data.Bson.Binary;;
present;2.2;"";"Development";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/tar_package/lts-2-22/present/present-2.2/present.cabal;aeson,atto-lisp,base >=4 && <5,bytestring,data-default,mtl,semigroups,text;Data.Data.Exists,Data.Data.Indexed,Present,Present.ByteString,Present.ID,Present.String,Present.Text,Present.Types;src/;
persistent-mysql;2.1.3.1;"Stable";"Database, Yesod";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/tar_package/lts-2-22/persistent-mysql/persistent-mysql-2.1.3.1/persistent-mysql.cabal;aeson >=0.6.2,base >=4.6 && <5,blaze-builder,bytestring >=0.9,conduit >=0.5.3,containers >=0.2,monad-control >=0.2,monad-logger,mysql >=0.1.1.3 && <0.2,mysql-simple >=0.2.2.3 && <0.3,persistent >=2.1 && <3,resourcet >=0.4.10,text >=0.11.0.6,transformers >=0.2.1;Database.Persist.MySQL;;
base-compat;0.6.0;"";"System";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/tar_package/lts-2-22/base-compat/base-compat-0.6.0/base-compat.cabal;base >=4 && <5,setenv;Control.Applicative.Compat,Control.Exception.Compat,Control.Monad.Compat,Data.Bool.Compat,Data.Either.Compat,Data.Foldable.Compat,Data.Functor.Compat,Data.Monoid.Compat,Data.Traversable.Compat,Prelude.Compat,System.Environment.Compat,System.Exit.Compat,Text.Read.Compat;src;
amazonka-support;0.3.6;"";"Network, AWS, Cloud, Distributed Computing";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/tar_package/lts-2-22/amazonka-support/amazonka-support-0.3.6/amazonka-support.cabal;amazonka-core >=0.3.6 && <0.3.7,base >=4.7 && <5;Network.AWS.Support,Network.AWS.Support.AddAttachmentsToSet,Network.AWS.Support.AddCommunicationToCase,Network.AWS.Support.CreateCase,Network.AWS.Support.DescribeAttachment,Network.AWS.Support.DescribeCases,Network.AWS.Support.DescribeCommunications,Network.AWS.Support.DescribeServices,Network.AWS.Support.DescribeSeverityLevels,Network.AWS.Support.DescribeTrustedAdvisorCheckRefreshStatuses,Network.AWS.Support.DescribeTrustedAdvisorCheckResult,Network.AWS.Support.DescribeTrustedAdvisorCheckSummaries,Network.AWS.Support.DescribeTrustedAdvisorChecks,Network.AWS.Support.RefreshTrustedAdvisorCheck,Network.AWS.Support.ResolveCase,Network.AWS.Support.Types;gen,src;
ObjectName;1.1.0.0;"";"Data";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/tar_package/lts-2-22/ObjectName/ObjectName-1.1.0.0/ObjectName.cabal;base >=4 && <5,transformers >=0.2 && <0.5;Data.ObjectName;src;
hmatrix-gsl;0.16.0.3;"provisional";"Math";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/tar_package/lts-2-22/hmatrix-gsl/hmatrix-gsl-0.16.0.3/hmatrix-gsl.cabal;array,base <5,hmatrix >=0.16,process,random,vector;Graphics.Plot,Numeric.GSL,Numeric.GSL.Differentiation,Numeric.GSL.Fitting,Numeric.GSL.Fourier,Numeric.GSL.IO,Numeric.GSL.Integration,Numeric.GSL.Internal,Numeric.GSL.LinearAlgebra,Numeric.GSL.Minimization,Numeric.GSL.ODE,Numeric.GSL.Polynomials,Numeric.GSL.Random,Numeric.GSL.Root,Numeric.GSL.Vector;src;
wai-app-static;3.0.1.1;"Stable";"Web, Yesod";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/tar_package/lts-2-22/wai-app-static/wai-app-static-3.0.1.1/wai-app-static.cabal;base >=4 && <5,base64-bytestring >=0.1,blaze-builder >=0.2.1.4,blaze-html >=0.5,blaze-markup >=0.5.1,byteable,bytestring >=0.9.1.4,containers >=0.2,cryptohash >=0.11,cryptohash-conduit,directory >=1.0,directory >=1.0.1,file-embed >=0.0.3.1,filepath,http-date,http-types >=0.7,mime-types >=0.1 && <0.2,old-locale >=1.0.0.2,optparse-applicative >=0.7,system-fileio >=0.3,system-filepath >=0.4,template-haskell >=2.7,text >=0.7,time >=1.1.4,transformers >=0.2.2,unix-compat >=0.2,unordered-containers >=0.2,wai >=3.0 && <3.1,wai-app-static,wai-extra >=3.0 && <3.1,warp >=3.0.11 && <3.1,zlib >=0.5;Network.Wai.Application.Static,Util,WaiAppStatic.CmdLine,WaiAppStatic.Listing,WaiAppStatic.Storage.Embedded,WaiAppStatic.Storage.Embedded.Runtime,WaiAppStatic.Storage.Embedded.TH,WaiAppStatic.Storage.Filesystem,WaiAppStatic.Types;app;warp-static.hs
attoparsec-enumerator;0.3.4;"experimental";"Text, Parsing, Enumerator";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/tar_package/lts-2-22/attoparsec-enumerator/attoparsec-enumerator-0.3.4/attoparsec-enumerator.cabal;attoparsec >=0.10 && <0.14,base >=4.0 && <5.0,bytestring >=0.9,enumerator >=0.4 && <0.5,text;Data.Attoparsec.Enumerator;lib;
HandsomeSoup;0.3.5;"";"Text";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/tar_package/lts-2-22/HandsomeSoup/HandsomeSoup-0.3.5/HandsomeSoup.cabal;HTTP,HandsomeSoup,MaybeT,base >=4.6 && <5,containers,hxt,hxt-http,mtl,parsec,transformers;Text.CSS.Parser,Text.CSS.Utils,Text.HandsomeSoup;examples,src;GoogleSearch.hs
