amazonka-cloudhsm;0.3.6;"";"Network, AWS, Cloud, Distributed Computing";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/revised_cabal/lts-3-22/amazonka-cloudhsm.cabal;amazonka-core >=0.3.6 && <0.3.7,base >=4.7 && <5;Network.AWS.CloudHSM,Network.AWS.CloudHSM.CreateHapg,Network.AWS.CloudHSM.CreateHsm,Network.AWS.CloudHSM.CreateLunaClient,Network.AWS.CloudHSM.DeleteHapg,Network.AWS.CloudHSM.DeleteHsm,Network.AWS.CloudHSM.DeleteLunaClient,Network.AWS.CloudHSM.DescribeHapg,Network.AWS.CloudHSM.DescribeHsm,Network.AWS.CloudHSM.DescribeLunaClient,Network.AWS.CloudHSM.GetConfig,Network.AWS.CloudHSM.ListAvailableZones,Network.AWS.CloudHSM.ListHapgs,Network.AWS.CloudHSM.ListHsms,Network.AWS.CloudHSM.ListLunaClients,Network.AWS.CloudHSM.ModifyHapg,Network.AWS.CloudHSM.ModifyHsm,Network.AWS.CloudHSM.ModifyLunaClient,Network.AWS.CloudHSM.Types;gen,src;
amazonka-workspaces;0.3.6;"";"Network, AWS, Cloud, Distributed Computing";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/revised_cabal/lts-3-22/amazonka-workspaces.cabal;amazonka-core >=0.3.6 && <0.3.7,base >=4.7 && <5;Network.AWS.WorkSpaces,Network.AWS.WorkSpaces.CreateWorkspaces,Network.AWS.WorkSpaces.DescribeWorkspaceBundles,Network.AWS.WorkSpaces.DescribeWorkspaceDirectories,Network.AWS.WorkSpaces.DescribeWorkspaces,Network.AWS.WorkSpaces.RebootWorkspaces,Network.AWS.WorkSpaces.RebuildWorkspaces,Network.AWS.WorkSpaces.TerminateWorkspaces,Network.AWS.WorkSpaces.Types;gen,src;
effect-handlers;0.1.0.6;"experimental";"Control";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/revised_cabal/lts-3-22/effect-handlers.cabal;base >=4.7 && <5,free >=4.9 && <5,kan-extensions >=4.1 && <5,mtl >=2.1 && <3;Control.Effects.Eff,Control.Effects.Exception,Control.Effects.IO,Control.Effects.Reader,Control.Effects.Search,Control.Effects.State,Control.Effects.Writer,Data.Union;src;
unordered-containers;0.2.5.1;"";"Data";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/revised_cabal/lts-3-22/unordered-containers.cabal;base >=4 && <4.9,deepseq >=1.1,hashable >=1.0.1.1;Data.HashMap.Array,Data.HashMap.Base,Data.HashMap.Lazy,Data.HashMap.PopCount,Data.HashMap.Strict,Data.HashMap.Unsafe,Data.HashMap.UnsafeShift,Data.HashSet;;
mutable-containers;0.3.2;"";"Data";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/revised_cabal/lts-3-22/mutable-containers.cabal;base >=4.7 && <5,containers,ghc-prim,mono-traversable >=0.3,primitive >=0.5.2.1,vector;Data.Mutable,Data.Mutable.BRef,Data.Mutable.Class,Data.Mutable.DLList,Data.Mutable.Deque,Data.Mutable.PRef,Data.Mutable.SRef,Data.Mutable.URef;;
yesod-auth-basic;0.1.0.2;"";"Web";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/revised_cabal/lts-3-22/yesod-auth-basic.cabal;base >=4 && <5,base64-bytestring,bytestring,exceptions,text,wai,word8,yesod;Yesod.Auth.Http.Basic;;
scientific;0.3.4.4;"";"Data";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/revised_cabal/lts-3-22/scientific.cabal;base >=4.3 && <4.10,binary >=0.4.1 && <0.9,containers >=0.1 && <0.6,deepseq >=1.3 && <1.5,ghc-prim,hashable >=1.1.2 && <1.3,text >=0.8 && <1.3,vector >=0.7 && <0.12;Data.Scientific,Data.Text.Lazy.Builder.Scientific,GHC.Integer.Compat,GHC.Integer.Logarithms.Compat,Math.NumberTheory.Logarithms,Utils;src;
debian;3.87.2;"";"Debian";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/revised_cabal/lts-3-22/debian.cabal;HUnit,HaXml,HaXml >=1.20,ListLike >=4.1.1,Unixutils >=1.52.4,base,base >=4 && <5,bytestring,bzlib,containers,debian,directory,either,exceptions,filepath,mtl,old-locale,parsec >=2 && <4,pretty,process,process-extras >=0.2.0,pureMD5,regex-compat,regex-tdfa,template-haskell,text,time,unix,utf8-string,zlib;Debian.Apt.Dependencies,Debian.Apt.Index,Debian.Apt.Methods,Debian.Apt.Package,Debian.Arch,Debian.Changes,Debian.Control,Debian.Control.ByteString,Debian.Control.Common,Debian.Control.Policy,Debian.Control.String,Debian.Control.Text,Debian.Deb,Debian.Extra.Files,Debian.GenBuildDeps,Debian.Loc,Debian.Pretty,Debian.Relation,Debian.Relation.ByteString,Debian.Relation.Common,Debian.Relation.String,Debian.Relation.Text,Debian.Release,Debian.Report,Debian.Sources,Debian.Time,Debian.URI,Debian.UTF8,Debian.Util.FakeChanges,Debian.Version,Debian.Version.ByteString,Debian.Version.Common,Debian.Version.Internal,Debian.Version.String,Debian.Version.Text;.,utils;FakeChanges.hs,Report.hs,AptGetBuildDeps.hs
ignore;0.1.1.0;"";"System";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/revised_cabal/lts-3-22/ignore.cabal;Glob >=0.7,base,base >=4 && <5,directory >=1.2.1.0,ignore,mtl >=2.1.3.1,path >=0.5.1,text >=1.2.0.4;Ignore,Ignore.Builder,Ignore.Core,Ignore.Types,Ignore.VCS.Darcs,Ignore.VCS.Git,Ignore.VCS.Mercurial;app,src;Main.hs
hstatistics;0.2.5.2;"provisional";"Math, Statistics";/Users/pleger/Documents/Projects/stackage-evolution/lts_downloaded/revised_cabal/lts-3-22/hstatistics.cabal;array,base >=4 && <5,hmatrix >=0.10.0.0 && <0.17,hmatrix-gsl-stats >=0.1.2.9,random,vector;Numeric.Statistics,Numeric.Statistics.Histogram,Numeric.Statistics.ICA,Numeric.Statistics.Information,Numeric.Statistics.PCA,Numeric.Statistics.PDF,Numeric.Statistics.Surrogate;lib;
