gpolyline;0.1.0.1;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/gpolyline/gpolyline-0.1.0.1/gpolyline.cabal;Graphics;base,split;GPolyline;;
pipes-fastx;0.3.0.0;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/pipes-fastx/pipes-fastx-0.3.0.0/pipes-fastx.cabal;Pipes;attoparsec,base,bytestring,pipes,pipes-attoparsec,pipes-bytestring;Pipes.Fastx;;
bson;0.3.2.3;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/bson/bson-0.3.2.3/bson.cabal;Data;base,binary,bytestring,cryptohash,data-binary-ieee754,mtl,network,text,time;Data.Bson,Data.Bson.Binary;;
pcap;0.4.5.2;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/pcap/pcap-0.4.5.2/pcap.cabal;Network;base,bytestring,network,time;Network.Pcap,Network.Pcap.Base;;
persistent-mysql;2.3.0.2;Stable;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/persistent-mysql/persistent-mysql-2.3.0.2/persistent-mysql.cabal; Yesod,Database;aeson,base,blaze-builder,bytestring,conduit,containers,monad-control,monad-logger,mysql,mysql-simple,persistent,resourcet,text,transformers;Database.Persist.MySQL;;
base-compat;0.9.3;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/base-compat/base-compat-0.9.3/base-compat.cabal;Compatibility;base;Control.Concurrent.Compat,Control.Concurrent.MVar.Compat,Control.Monad.Compat,Control.Monad.ST.Lazy.Unsafe.Compat,Control.Monad.ST.Unsafe.Compat,Data.Bits.Compat,Data.Bool.Compat,Data.Complex.Compat,Data.Either.Compat,Data.Foldable.Compat,Data.Function.Compat,Data.Functor.Compat,Data.Functor.Const.Compat,Data.IORef.Compat,Data.List.Compat,Data.Monoid.Compat,Data.Proxy.Compat,Data.Ratio.Compat,Data.STRef.Compat,Data.String.Compat,Data.Type.Coercion.Compat,Data.Version.Compat,Data.Word.Compat,Debug.Trace.Compat,Foreign.Compat,Foreign.ForeignPtr.Compat,Foreign.ForeignPtr.Safe.Compat,Foreign.ForeignPtr.Unsafe.Compat,Foreign.Marshal.Alloc.Compat,Foreign.Marshal.Array.Compat,Foreign.Marshal.Compat,Foreign.Marshal.Safe.Compat,Foreign.Marshal.Unsafe.Compat,Foreign.Marshal.Utils.Compat,Numeric.Compat,Prelude.Compat,System.Environment.Compat,System.Exit.Compat,System.IO.Unsafe.Compat,Text.Read.Compat;src;
amazonka-support;1.4.3;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/amazonka-support/amazonka-support-1.4.3/amazonka-support.cabal; AWS, Cloud, Distributed Computing,Network;amazonka-core,base;Network.AWS.Support,Network.AWS.Support.AddAttachmentsToSet,Network.AWS.Support.AddCommunicationToCase,Network.AWS.Support.CreateCase,Network.AWS.Support.DescribeAttachment,Network.AWS.Support.DescribeCases,Network.AWS.Support.DescribeCommunications,Network.AWS.Support.DescribeServices,Network.AWS.Support.DescribeSeverityLevels,Network.AWS.Support.DescribeTrustedAdvisorCheckRefreshStatuses,Network.AWS.Support.DescribeTrustedAdvisorCheckResult,Network.AWS.Support.DescribeTrustedAdvisorCheckSummaries,Network.AWS.Support.DescribeTrustedAdvisorChecks,Network.AWS.Support.RefreshTrustedAdvisorCheck,Network.AWS.Support.ResolveCase,Network.AWS.Support.Types,Network.AWS.Support.Types.Product,Network.AWS.Support.Types.Sum,Network.AWS.Support.Waiters;gen,src;
ghc-session;0.1.2.1;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/ghc-session/ghc-session-0.1.2.1/ghc-session.cabal;Language;base,exceptions,ghc,ghc-mtl,ghc-paths,ghc-session,transformers,transformers-compat;Language.Haskell.Config,Language.Haskell.Session,Language.Haskell.Session.Binding,Language.Haskell.Session.GHC.Util,Language.Haskell.Session.Hint.Conversions,Language.Haskell.Session.Hint.Eval,Language.Haskell.Session.Hint.Typecheck,Language.Haskell.Session.Hint.Util,Language.Haskell.Session.Instances,Language.Haskell.Session.Session;src;test/Main.hs
ObjectName;1.1.0.1;;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/ObjectName/ObjectName-1.1.0.1/ObjectName.cabal;Data;base,transformers;Data.ObjectName;src;
hmatrix-gsl;0.17.0.0;provisional;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/hmatrix-gsl/hmatrix-gsl-0.17.0.0/hmatrix-gsl.cabal;Math;array,base,hmatrix,process,random,vector;Graphics.Plot,Numeric.GSL,Numeric.GSL.Differentiation,Numeric.GSL.Fitting,Numeric.GSL.Fourier,Numeric.GSL.IO,Numeric.GSL.Integration,Numeric.GSL.Internal,Numeric.GSL.Interpolation,Numeric.GSL.LinearAlgebra,Numeric.GSL.Minimization,Numeric.GSL.ODE,Numeric.GSL.Polynomials,Numeric.GSL.Random,Numeric.GSL.Root,Numeric.GSL.SimulatedAnnealing,Numeric.GSL.Vector;src;
wai-app-static;3.1.6.1;Stable;/Users/fruiz/Desktop/github/papers-stackage/pipelines/scripts/StackageDownload/lts-6.35/wai-app-static/wai-app-static-3.1.6.1/wai-app-static.cabal; Yesod,Web;base,blaze-builder,blaze-html,blaze-markup,bytestring,containers,cryptonite,directory,directory,file-embed,filepath,http-date,http-types,memory,mime-types,old-locale,optparse-applicative,template-haskell,text,time,transformers,unix-compat,unordered-containers,wai,wai-app-static,wai-extra,warp,zlib;Network.Wai.Application.Static,Util,WaiAppStatic.CmdLine,WaiAppStatic.Listing,WaiAppStatic.Storage.Embedded,WaiAppStatic.Storage.Embedded.Runtime,WaiAppStatic.Storage.Embedded.TH,WaiAppStatic.Storage.Filesystem,WaiAppStatic.Types;app;warp-static.hs
