aeson;1.4.6.0;"experimental";"Text, Web, JSON";C:/Users/nicol/Desktop/lts/lts-14-27\aeson\aeson-1.4.6.0\aeson.cabal;attoparsec >=0.13.2.2 && <0.14,base >=4.5.0.0 && <5,base-compat >=0.9.1 && <0.12,containers >=0.4.2.1 && <0.7,deepseq >=1.3.0.0 && <1.5,dlist >=0.8.0.4 && <0.9,ghc-prim >=0.2 && <0.6,hashable >=1.2.7.0 && <1.4,primitive >=0.6.3.0 && <0.8,scientific >=0.3.6.2 && <0.4,tagged >=0.8.5 && <0.9,template-haskell >=2.7.0.0 && <2.16,text >=1.2.3.0 && <1.3,th-abstraction >=0.2.8.0 && <0.4,time >=1.4 && <1.10,time-compat >=1.9.2.2 && <1.10,unordered-containers >=0.2.8.0 && <0.3,uuid-types >=1.0.3 && <1.1,vector >=0.12.0.1 && <0.13;Data.Aeson,Data.Aeson.Compat,Data.Aeson.Encode,Data.Aeson.Encoding,Data.Aeson.Encoding.Builder,Data.Aeson.Encoding.Internal,Data.Aeson.Internal,Data.Aeson.Internal.Functions,Data.Aeson.Internal.Time,Data.Aeson.Parser,Data.Aeson.Parser.Internal,Data.Aeson.Parser.Time,Data.Aeson.Parser.Unescape,Data.Aeson.QQ.Simple,Data.Aeson.TH,Data.Aeson.Text,Data.Aeson.Types,Data.Aeson.Types.Class,Data.Aeson.Types.FromJSON,Data.Aeson.Types.Generic,Data.Aeson.Types.Internal,Data.Aeson.Types.ToJSON,Data.Attoparsec.Time,Data.Attoparsec.Time.Internal;.,attoparsec-iso8601/;
aeson-attoparsec;0.0.0;"";"Web";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-attoparsec\aeson-attoparsec-0.0.0\aeson-attoparsec.cabal;aeson -any,attoparsec -any,base >=4.7 && <5;Data.Aeson.Attoparsec;src;
aeson-better-errors;0.9.1.0;"";"Text, Web, JSON";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-better-errors\aeson-better-errors-0.9.1.0\aeson-better-errors.cabal;aeson >=0.7,base >=4.5 && <5,bytestring -any,dlist -any,mtl -any,scientific -any,text -any,transformers -any,transformers-compat >=0.4,unordered-containers -any,vector -any,void -any;Data.Aeson.BetterErrors,Data.Aeson.BetterErrors.Internal,Data.Aeson.BetterErrors.Utils;src;
aeson-casing;0.2.0.0;"";"Data";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-casing\aeson-casing-0.2.0.0\aeson-casing.cabal;aeson >=0.8,base >=4.7 && <5.0;Data.Aeson.Casing,Data.Aeson.Casing.Internal;src;
aeson-compat;0.3.9;"";"Web";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-compat\aeson-compat-0.3.9\aeson-compat.cabal;aeson >=0.7.0.6 && <1.5,attoparsec >=0.12 && <0.14,attoparsec-iso8601 >=1.0.0.0 && <1.1,base >=4.6 && <4.13,base-compat >=0.6.0 && <0.11,bytestring ==0.10.*,containers >=0.5 && <0.7,exceptions >=0.8 && <0.11,hashable ==1.2.*,scientific ==0.3.*,tagged >=0.7.3 && <0.9,text ==1.2.*,time >=1.4.0.1 && <1.9,time-locale-compat >=0.1.0.1 && <0.2,unordered-containers ==0.2.*,vector >=0.10 && <0.13;Data.Aeson.Compat;src;
aeson-diff;1.1.0.8;"";"JSON, Web, Algorithms";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-diff\aeson-diff-1.1.0.8\aeson-diff.cabal;aeson -any,aeson-diff -any,base -any,base >=4.9 && <4.14,bytestring -any,bytestring >=0.10,edit-distance-vector -any,hashable -any,mtl -any,optparse-applicative -any,scientific -any,text -any,unordered-containers -any,vector -any;Data.Aeson.Diff,Data.Aeson.Patch,Data.Aeson.Pointer;lib,src;diff.hs,patch.hs
aeson-extra;0.4.1.3;"";"Data, Aeson";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-extra\aeson-extra-0.4.1.3\aeson-extra.cabal;aeson >=0.7.0.6 && <1.5,aeson-compat >=0.3.0.0 && <0.4,attoparsec >=0.11.3.4 && <0.14,attoparsec-iso8601 ==1.0.*,base >=4.6 && <4.14,base-compat-batteries >=0.10.1 && <0.12,bytestring ==0.10.*,containers >=0.5 && <0.7,deepseq >=1.3 && <1.5,exceptions >=0.8 && <0.11,hashable >=1.2 && <1.4,parsec >=3.1.9 && <3.2,recursion-schemes >=4.1.2 && <5.2,scientific ==0.3.*,semialign >=1 && <1.2,template-haskell >=2.8 && <2.16,text ==1.2.*,these >=1 && <1.1,time >=1.4.0.1 && <1.10,unordered-containers ==0.2.*,vector >=0.10 && <0.13;Data.Aeson.Extra,Data.Aeson.Extra.CollapsedList,Data.Aeson.Extra.Foldable,Data.Aeson.Extra.Map,Data.Aeson.Extra.Merge,Data.Aeson.Extra.Recursive,Data.Aeson.Extra.Stream,Data.Aeson.Extra.TH,Data.Aeson.Extra.Time;src;
aeson-generic-compat;0.0.1.3;"";"Text";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-generic-compat\aeson-generic-compat-0.0.1.3\aeson-generic-compat.cabal;aeson >=0.7,base <5;Data.Aeson.Generic.Compat;src;
aeson-iproute;0.2;"";"Data";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-iproute\aeson-iproute-0.2\aeson-iproute.cabal;aeson >=0.8,base ==4.*,iproute >=1.7.3,text >=1.0,unordered-containers -any;Data.Aeson.IP;;
aeson-picker;0.1.0.5;"experimental";"Text, Web, JSON";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-picker\aeson-picker-0.1.0.5\aeson-picker.cabal;aeson >=1.2 && <2,base >=4.7 && <5,lens >=4.15 && <5,lens-aeson >=1.0 && <1.2,text ==1.2.*;Data.Aeson.Picker;src;
aeson-pretty;0.8.8;"experimental";"Text, Web, JSON, Pretty Printer";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-pretty\aeson-pretty-0.8.8\aeson-pretty.cabal;aeson >=0.7,base >=4.5,base-compat >=0.9,bytestring >=0.9,scientific >=0.3,text >=0.11,unordered-containers >=0.1.3.0,vector >=0.9;Data.Aeson.Encode.Pretty,Paths_aeson_pretty;cli-tool;Main.hs
aeson-qq;0.8.3;"";"JSON";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-qq\aeson-qq-0.8.3\aeson-qq.cabal;aeson >=0.6,attoparsec -any,base >=4.5 && <5,base-compat -any,haskell-src-meta >=0.1.0,parsec -any,scientific -any,template-haskell -any,text -any,vector -any;Data.Aeson.QQ,Data.JSON.QQ,Paths_aeson_qq;src;
aeson-utils;0.3.0.2;"";"Data";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-utils\aeson-utils-0.3.0.2\aeson-utils.cabal;aeson >=0.6 && <0.10,attoparsec >=0.10 && <0.14,base ==4.*,bytestring >=0.9 && <0.11,scientific >=0.3.2 && <0.4,text >=0.11 && <1.3;Data.Aeson.Utils;src;
aeson-yak;0.1.1.3;"";"Data";C:/Users/nicol/Desktop/lts/lts-14-27\aeson-yak\aeson-yak-0.1.1.3\aeson-yak.cabal;aeson >=0.4,base >=4.8 && <5;Data.Aeson.Yak;src;
al;0.1.4.2;"experimental";"Sound";C:/Users/nicol/Desktop/lts/lts-14-27\al\al-0.1.4.2\al.cabal;base >=4.6 && <5,mtl >=2.1 && <2.3;Sound.AL,Sound.AL.Buffer,Sound.AL.Defines,Sound.AL.EAX,Sound.AL.Errors,Sound.AL.Extensions,Sound.AL.Listener,Sound.AL.Source,Sound.AL.State,Sound.AL.Types,Sound.ALC,Sound.ALC.Context,Sound.ALC.Defines,Sound.ALC.Device,Sound.ALC.Errors,Sound.ALC.Extensions,Sound.ALC.State,Sound.ALC.Types;src;
alarmclock;0.7.0.2;"";"Concurrency";C:/Users/nicol/Desktop/lts/lts-14-27\alarmclock\alarmclock-0.7.0.2\alarmclock.cabal;async -any,base >=4.8 && <4.13,clock -any,stm -any,time -any,unbounded-delays -any;Control.Concurrent.AlarmClock,Control.Concurrent.AlarmClock.TimeScale,Paths_alarmclock;src;
alerts;0.1.2.0;"";"Web";C:/Users/nicol/Desktop/lts/lts-14-27\alerts\alerts-0.1.2.0\alerts.cabal;base >=4.7 && <5,blaze-html -any,text >=0.11 && <2.0;Web.Alert,Web.Alert.Renderer.Bootstrap3,Web.Alert.Renderer.Bootstrap4,Web.Alert.Renderer.Bulma,Web.Alert.Renderer.Common,Web.Alert.Renderer.Foundation5;src;
alex;3.2.5;"stable";"Development";C:/Users/nicol/Desktop/lts/lts-14-27\alex\alex-3.2.5\alex.cabal;base <5;AbsSyn,CharSet,DFA,DFAMin,DFS,Data.Ranged,Data.Ranged.Boundaries,Data.Ranged.RangedSet,Data.Ranged.Ranges,Info,Map,NFA,Output,ParseMonad,Parser,Paths_alex,Scan,Set,Sort,UTF8,Util;src;Main.hs
alg;0.2.13.1;"";"Math";C:/Users/nicol/Desktop/lts/lts-14-27\alg\alg-0.2.13.1\alg.cabal;base >=4.11 && <5,dual ==0.1.*,util >=0.1.9 && <0.2;Algebra,Data.BitSet,Relation.Binary.Comparison;;
algebraic-graphs;0.4;"experimental";"Algebra, Algorithms, Data Structures, Graphs";C:/Users/nicol/Desktop/lts/lts-14-27\algebraic-graphs\algebraic-graphs-0.4\algebraic-graphs.cabal;array >=0.4 && <0.6,base >=4.7 && <5,base-compat >=0.9.1 && <0.11,containers >=0.5.5.1 && <0.8,deepseq >=1.3.0.1 && <1.5,mtl >=2.1 && <2.3;Algebra.Graph,Algebra.Graph.AdjacencyIntMap,Algebra.Graph.AdjacencyIntMap.Algorithm,Algebra.Graph.AdjacencyIntMap.Internal,Algebra.Graph.AdjacencyMap,Algebra.Graph.AdjacencyMap.Algorithm,Algebra.Graph.AdjacencyMap.Internal,Algebra.Graph.Class,Algebra.Graph.Export,Algebra.Graph.Export.Dot,Algebra.Graph.Fold,Algebra.Graph.HigherKinded.Class,Algebra.Graph.Internal,Algebra.Graph.Label,Algebra.Graph.Labelled,Algebra.Graph.Labelled.AdjacencyMap,Algebra.Graph.Labelled.AdjacencyMap.Internal,Algebra.Graph.Labelled.Example.Automaton,Algebra.Graph.Labelled.Example.Network,Algebra.Graph.NonEmpty,Algebra.Graph.NonEmpty.AdjacencyMap,Algebra.Graph.NonEmpty.AdjacencyMap.Internal,Algebra.Graph.Relation,Algebra.Graph.Relation.Internal,Algebra.Graph.Relation.InternalDerived,Algebra.Graph.Relation.Preorder,Algebra.Graph.Relation.Reflexive,Algebra.Graph.Relation.Symmetric,Algebra.Graph.Relation.Symmetric.Internal,Algebra.Graph.Relation.Transitive,Algebra.Graph.ToGraph,Data.Graph.Typed;src;
Allure;0.9.5.0;"";"Game";C:/Users/nicol/Desktop/lts/lts-14-27\Allure\Allure-0.9.5.0\Allure.cabal;Allure -any,LambdaHack -any,LambdaHack >=0.9.5.0 && <0.9.6.0,async -any,base -any,base >=4.10 && <99,enummapset -any,filepath -any,ghc-compact -any,optparse-applicative -any,primitive -any,random -any,template-haskell >=2.6,text -any,transformers -any;Client.UI.Content.Input,Client.UI.Content.Screen,Content.CaveKind,Content.ItemKind,Content.ItemKindActor,Content.ItemKindBlast,Content.ItemKindEmbed,Content.ItemKindOrgan,Content.ItemKindTemporary,Content.ModeKind,Content.ModeKindPlayer,Content.PlaceKind,Content.RuleKind,Content.TileKind,Implementation.MonadClientImplementation,Implementation.MonadServerImplementation,Paths_Allure,TieKnot;GameDefinition,GameDefinition/game-src;GameDefinition/Main.hs
almost-fix;0.0.2;"";"";C:/Users/nicol/Desktop/lts/lts-14-27\almost-fix\almost-fix-0.0.2\almost-fix.cabal;base >=4.6 && <5;Data.Function.AlmostFix;src;
alsa-core;0.5.0.1;"Experimental";"Sound, Music";C:/Users/nicol/Desktop/lts/lts-14-27\alsa-core\alsa-core-0.5.0.1\alsa-core.cabal;base >=3 && <5,extensible-exceptions >=0.1.1 && <0.2;Sound.ALSA.Exception;src;
alsa-mixer;0.3.0;"";"Sound";C:/Users/nicol/Desktop/lts/lts-14-27\alsa-mixer\alsa-mixer-0.3.0\alsa-mixer.cabal;alsa-core ==0.5.*,base ==4.*,unix >=2.6 && <3;Sound.ALSA.Mixer,Sound.ALSA.Mixer.Internal;;
alsa-pcm;0.6.1.1;"Experimental";"Sound, Music";C:/Users/nicol/Desktop/lts/lts-14-27\alsa-pcm\alsa-pcm-0.6.1.1\alsa-pcm.cabal;alsa-core ==0.5.*,array >=0.1 && <0.6,base >=3 && <5,extensible-exceptions >=0.1.1 && <0.2,sample-frame >=0.0.1 && <0.1,semigroups >=0.1 && <1.0,storable-record >=0.0.2 && <0.1;Sound.ALSA.PCM,Sound.ALSA.PCM.Core.Class,Sound.ALSA.PCM.Core.Convert,Sound.ALSA.PCM.Core.Handle,Sound.ALSA.PCM.Core.HwParams,Sound.ALSA.PCM.Core.SwParams,Sound.ALSA.PCM.Debug,Sound.ALSA.PCM.Node.ALSA,Sound.ALSA.PCM.Node.File,Sound.ALSA.PCM.Parameters.Hardware,Sound.ALSA.PCM.Parameters.Software;examples,src;synth.hs,sine.hs,duplex.hs,play.hs,record.hs,volume_meter.hs
alsa-seq;0.6.0.7;"Experimental";"Sound, Music";C:/Users/nicol/Desktop/lts/lts-14-27\alsa-seq\alsa-seq-0.6.0.7\alsa-seq.cabal;alsa-core ==0.5.*,array >=0.1 && <0.6,base >=3 && <5,bytestring >=0.9 && <0.11,data-accessor >=0.2.2 && <0.3,enumset >=0.0.3 && <0.1,extensible-exceptions >=0.1.1 && <0.2,poll ==0.0.*,transformers >=0.2 && <0.6,utility-ht >=0.0.7 && <0.1;Common,Sound.ALSA.Sequencer,Sound.ALSA.Sequencer.Address,Sound.ALSA.Sequencer.Area,Sound.ALSA.Sequencer.Client,Sound.ALSA.Sequencer.Client.Info,Sound.ALSA.Sequencer.Client.Info.EventFilter,Sound.ALSA.Sequencer.Client.InfoMonad,Sound.ALSA.Sequencer.Concurrent,Sound.ALSA.Sequencer.Connect,Sound.ALSA.Sequencer.Event,Sound.ALSA.Sequencer.Event.Accessor,Sound.ALSA.Sequencer.Event.Remove,Sound.ALSA.Sequencer.Event.RemoveMonad,Sound.ALSA.Sequencer.Marshal.Address,Sound.ALSA.Sequencer.Marshal.Client,Sound.ALSA.Sequencer.Marshal.ClientInfo,Sound.ALSA.Sequencer.Marshal.Connect,Sound.ALSA.Sequencer.Marshal.Event,Sound.ALSA.Sequencer.Marshal.Port,Sound.ALSA.Sequencer.Marshal.PortInfo,Sound.ALSA.Sequencer.Marshal.Queue,Sound.ALSA.Sequencer.Marshal.RealTime,Sound.ALSA.Sequencer.Marshal.Sequencer,Sound.ALSA.Sequencer.Marshal.Time,Sound.ALSA.Sequencer.Poll,Sound.ALSA.Sequencer.Port,Sound.ALSA.Sequencer.Port.Info,Sound.ALSA.Sequencer.Port.InfoMonad,Sound.ALSA.Sequencer.Query,Sound.ALSA.Sequencer.Queue,Sound.ALSA.Sequencer.Queue.Info,Sound.ALSA.Sequencer.Queue.Status,Sound.ALSA.Sequencer.Queue.Tempo,Sound.ALSA.Sequencer.Queue.Timer,Sound.ALSA.Sequencer.RealTime,Sound.ALSA.Sequencer.Sequencer,Sound.ALSA.Sequencer.Subscribe,Sound.ALSA.Sequencer.Subscribe.Query,Sound.ALSA.Sequencer.Time,Sound.ALSA.Sequencer.Utility;examples,src;dump.hs,send-note.hs,broadcast.hs,list-ports.hs,melody.hs,list-subscribers.hs,beat.hs,sysex.hs
alternative-vector;0.0.0;"";"Web";C:/Users/nicol/Desktop/lts/lts-14-27\alternative-vector\alternative-vector-0.0.0\alternative-vector.cabal;base >=4.7 && <5,vector -any;Control.Alternative.Vector;src;
alternators;1.0.0.0;"";"Control";C:/Users/nicol/Desktop/lts/lts-14-27\alternators\alternators-1.0.0.0\alternators.cabal;base >=4.7 && <5,lens >=4,mmorph >=1,mtl >=2,newtype-generics >=0.5,stm >=2.4,transformers >=0.4;Control.Also,Control.Monad.Delegate,Control.Monad.Trans.Maybe.Extras;src;
ALUT;2.4.0.3;"";"Sound";C:/Users/nicol/Desktop/lts/lts-14-27\ALUT\ALUT-2.4.0.3\ALUT.cabal;ALUT -any,OpenAL ==1.7.*,StateVar >=1.1 && <1.3,base >=3 && <5,pretty -any,transformers >=0.2 && <0.6;Sound.ALUT,Sound.ALUT.Config,Sound.ALUT.Constants,Sound.ALUT.Errors,Sound.ALUT.Initialization,Sound.ALUT.Loaders,Sound.ALUT.Sleep,Sound.ALUT.Version;examples/Basic,examples/TestSuite,src;HelloWorld.hs,OpenALInfo.hs,PlayFile.hs,TestErrorStuff.hs,TestFileLoader.hs,TestMemoryLoader.hs,TestVersion.hs,TestWaveforms.hs
amqp;0.18.3;"alpha";"Network";C:/Users/nicol/Desktop/lts/lts-14-27\amqp\amqp-0.18.3\amqp.cabal;base ==4.*,binary >=0.5,bytestring >=0.9,clock >=0.4.0.1,connection >=0.2 && <=0.4,containers >=0.2,data-binary-ieee754 >=0.4.2.1,monad-control >=0.3,network >2.6,network-uri >=2.6,split >=0.2,stm >=2.4.0,text >=0.11.2,vector -any,xml ==1.3.*;Network.AMQP,Network.AMQP.ChannelAllocator,Network.AMQP.Generated,Network.AMQP.Helpers,Network.AMQP.Internal,Network.AMQP.Lifted,Network.AMQP.Protocol,Network.AMQP.Types,Paths_amqp;Tools;Builder.hs
annotated-wl-pprint;0.7.0;"";"Text";C:/Users/nicol/Desktop/lts/lts-14-27\annotated-wl-pprint\annotated-wl-pprint-0.7.0\annotated-wl-pprint.cabal;base <5;Text.PrettyPrint.Annotated.Leijen;;
ansi-terminal;0.9.1;"";"User Interfaces";C:/Users/nicol/Desktop/lts/lts-14-27\ansi-terminal\ansi-terminal-0.9.1\ansi-terminal.cabal;ansi-terminal -any,base >=4.3.0.0 && <5,colour -any,colour >=2.1.0;System.Console.ANSI,System.Console.ANSI.Codes,System.Console.ANSI.Types;app,src;Example.hs
ansi-wl-pprint;0.6.9;"";"User Interfaces, Text";C:/Users/nicol/Desktop/lts/lts-14-27\ansi-wl-pprint\ansi-wl-pprint-0.6.9\ansi-wl-pprint.cabal;ansi-terminal >=0.9.1 && <0.10,base >=4.3 && <5;Text.PrettyPrint.ANSI.Leijen,Text.PrettyPrint.ANSI.Leijen.Internal;.,src-exe;Example.hs
ANum;0.2.0.2;"";"Data";C:/Users/nicol/Desktop/lts/lts-14-27\ANum\ANum-0.2.0.2\ANum.cabal;base >=4.8 && <5;Data.ANum;src;
aos-signature;0.1.1;"";"Cryptography";C:/Users/nicol/Desktop/lts/lts-14-27\aos-signature\aos-signature-0.1.1\aos-signature.cabal;base >=4.7 && <5,bytestring -any,cryptonite -any,memory -any,mtl -any,protolude >=0.2,random -any;LSAG,Paths_aos_signature;src;
apecs;0.8.3;"";"Game, Control, Data";C:/Users/nicol/Desktop/lts/lts-14-27\apecs\apecs-0.8.3\apecs.cabal;array >=0.4 && <0.6,base >=4.9 && <5,containers >=0.5 && <0.8,mtl ==2.2.*,template-haskell >=2.12 && <3,vector >=0.11 && <0.13;Apecs,Apecs.Components,Apecs.Core,Apecs.Experimental.Components,Apecs.Experimental.Reactive,Apecs.Experimental.Stores,Apecs.Experimental.Util,Apecs.Stores,Apecs.System,Apecs.TH,Apecs.THTuples,Apecs.Util;src;
apecs-gloss;0.2.4;"";"Web";C:/Users/nicol/Desktop/lts/lts-14-27\apecs-gloss\apecs-gloss-0.2.4\apecs-gloss.cabal;apecs >=0.7 && <0.10,apecs-physics >=0.3 && <0.5,base >=4.9 && <5,containers >=0.5 && <0.8,gloss >=1.11 && <2,linear >=1.20 && <2;Apecs.Gloss,Apecs.Physics.Gloss;src;
apecs-physics;0.4.2;"";"Web";C:/Users/nicol/Desktop/lts/lts-14-27\apecs-physics\apecs-physics-0.4.2\apecs-physics.cabal;apecs >=0.7 && <0.9,base >=4.9 && <5,containers >=0.5 && <0.8,inline-c >=0.6 && <1,linear >=1.20 && <2,template-haskell >=2.12 && <3,vector >=0.10 && <0.13;Apecs.Physics,Apecs.Physics.Body,Apecs.Physics.Collision,Apecs.Physics.Constraint,Apecs.Physics.Geometry,Apecs.Physics.Query,Apecs.Physics.Shape,Apecs.Physics.Space,Apecs.Physics.Types;src;
api-field-json-th;0.1.0.2;"";"Utils";C:/Users/nicol/Desktop/lts/lts-14-27\api-field-json-th\api-field-json-th-0.1.0.2\api-field-json-th.cabal;aeson -any,base >=4.7 && <5,lens -any,split -any,template-haskell -any,text -any;Data.Aeson.APIFieldJsonTH;;
app-settings;0.2.0.12;"";"Configuration";C:/Users/nicol/Desktop/lts/lts-14-27\app-settings\app-settings-0.2.0.12\app-settings.cabal;base >=4.6 && <5,containers >=0.5 && <0.7,directory >=1.2 && <1.4,mtl >=2.1 && <2.3,parsec ==3.1.*,text >=0.10;Data.AppSettings,Data.AppSettingsInternal,Data.Serialization;;
appar;0.1.8;"";"Parsing";C:/Users/nicol/Desktop/lts/lts-14-27\appar\appar-0.1.8\appar.cabal;base ==4.*,bytestring -any;Text.Appar.ByteString,Text.Appar.Input,Text.Appar.LazyByteString,Text.Appar.Parser,Text.Appar.String;;
appendmap;0.1.5;"";"Data Structures";C:/Users/nicol/Desktop/lts/lts-14-27\appendmap\appendmap-0.1.5\appendmap.cabal;base >=4.7 && <5,containers -any;Data.Map.Append,Data.Map.Append.Lazy,Data.Map.Append.Strict,Data.Map.Counter,Paths_appendmap;src;
apply-refact;0.6.0.0;"";"Development";C:/Users/nicol/Desktop/lts/lts-14-27\apply-refact\apply-refact-0.6.0.0\apply-refact.cabal;base >=4.8 && <5,containers -any,directory -any,filemanip -any,filepath -any,ghc >=8.6.0 && <8.8,ghc-exactprint >=0.5.7.0,mtl -any,optparse-applicative >=0.13,process -any,refact >=0.2,syb -any,temporary -any,transformers -any,unix-compat -any;Paths_apply_refact,Refact.Apply,Refact.Fixity,Refact.Run,Refact.Utils;src;Main.hs
apportionment;0.0.0.3;"";"Math";C:/Users/nicol/Desktop/lts/lts-14-27\apportionment\apportionment-0.0.0.3\apportionment.cabal;base >=4.5 && <5,containers >=0.4.2 && <0.7,utility-ht >=0.0.11 && <0.1;Math.Apportionment;src;
