abstract-deque-tests;0.3;"";"Data ";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/abstract-deque-tests.cabal;HUnit,abstract-deque >=0.3,array,base >=4 && <5,containers,random >=1.0,test-framework >=0.6,test-framework-hunit >=0.2.7,time;Data.Concurrent.Deque.Tests;;
abstract-deque;0.3;"";"Data ";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/abstract-deque.cabal;array,base >=4 && <5,containers,random,time;Data.Concurrent.Deque.Class,Data.Concurrent.Deque.Debugger,Data.Concurrent.Deque.Reference,Data.Concurrent.Deque.Reference.DequeInstance;;
abstract-par;0.3.3;"Experimental";"Control,Parallelism,Monads";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/abstract-par.cabal;base >=4 && <5,deepseq >=1.1;Control.Monad.Par.Class,Control.Monad.Par.Unsafe;;
accuerr;0.2.0.2;"Experimental";"Development";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/accuerr.cabal;base >=4.8.0.0 && <5,bifunctors >=5.2,lens >=4.13,semigroups >=0.18.1;Accuerr;lib;
ace;0.6;"";"Linguistics";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/ace.cabal;attoparsec >=0.10.4.0,base >=4 && <5,blaze-html >=0.5.1.0,blaze-markup >=0.5.2.0,data-default >=0.5.3,parsec >=3.1.5,text >=0.11.2.0;ACE,ACE.Combinators,ACE.Html,ACE.Parsers,ACE.Pretty,ACE.Tokenizer,ACE.Types.Pretty,ACE.Types.Syntax,ACE.Types.Tokens;src/;
action-permutations;0.0.0.1;"";"Control";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/action-permutations.cabal;base >=2 && <5;Control.Applicative.Permutation;;
active;0.2.0.13;"";"Data";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/active.cabal;base >=4.0 && <4.13,lens >=4.0 && <4.19,linear >=1.14 && <1.21,semigroupoids >=1.2 && <5.4,semigroups >=0.1 && <0.20,vector >=0.10;Data.Active;src;
ad;4.3.6;"Experimental";"Math";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/ad.cabal;array >=0.2 && <0.6,base >=4.3 && <5,comonad >=4 && <6,containers >=0.2 && <0.7,data-reify >=0.6 && <0.7,erf >=2.0 && <2.1,free >=4.6.1 && <6,nats >=0.1.2 && <2,reflection >=1.4 && <3,semigroups >=0.16 && <1,transformers >=0.3 && <0.6;Numeric.AD,Numeric.AD.Halley,Numeric.AD.Internal.Combinators,Numeric.AD.Internal.Dense,Numeric.AD.Internal.Doctest,Numeric.AD.Internal.Forward,Numeric.AD.Internal.Forward.Double,Numeric.AD.Internal.Identity,Numeric.AD.Internal.Kahn,Numeric.AD.Internal.On,Numeric.AD.Internal.Or,Numeric.AD.Internal.Reverse,Numeric.AD.Internal.Sparse,Numeric.AD.Internal.Tower,Numeric.AD.Internal.Type,Numeric.AD.Jacobian,Numeric.AD.Jet,Numeric.AD.Mode,Numeric.AD.Mode.Forward,Numeric.AD.Mode.Forward.Double,Numeric.AD.Mode.Kahn,Numeric.AD.Mode.Reverse,Numeric.AD.Mode.Sparse,Numeric.AD.Mode.Tower,Numeric.AD.Newton,Numeric.AD.Newton.Double,Numeric.AD.Rank1.Forward,Numeric.AD.Rank1.Forward.Double,Numeric.AD.Rank1.Halley,Numeric.AD.Rank1.Kahn,Numeric.AD.Rank1.Newton,Numeric.AD.Rank1.Newton.Double,Numeric.AD.Rank1.Sparse,Numeric.AD.Rank1.Tower;src;
adjunctions;4.4;"provisional";"Data Structures, Adjunctions";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/adjunctions.cabal;array >=0.3.0.2 && <0.7,base >=4 && <5,comonad >=4 && <6,containers >=0.3 && <0.7,contravariant >=1 && <2,distributive >=0.5.1 && <1,free >=4 && <6,mtl >=2.0.1 && <2.3,profunctors >=4 && <6,semigroupoids >=4 && <6,semigroups >=0.11 && <1,tagged >=0.7 && <1,transformers >=0.2 && <0.6,transformers-compat >=0.3 && <1,void >=0.5.5.1 && <1;Control.Comonad.Representable.Store,Control.Comonad.Trans.Adjoint,Control.Monad.Representable.Reader,Control.Monad.Representable.State,Control.Monad.Trans.Adjoint,Control.Monad.Trans.Contravariant.Adjoint,Control.Monad.Trans.Conts,Data.Functor.Adjunction,Data.Functor.Contravariant.Adjunction,Data.Functor.Contravariant.Rep,Data.Functor.Rep;src;
adler32;0.1.2.0;"";"Cryptography, Hash";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/adler32.cabal;base >=4.9 && <5,bytestring >=0.10.2;Data.Digest.Adler32;src;
advent-of-code-api;0.1.2.3;"";"Web";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/advent-of-code-api.cabal;attoparsec,base >=4.9 && <5,containers,curl,deepseq,directory,filepath,finite-typelits,mtl,tagsoup,text,time,uri-encode;Advent,Advent.Cache,Advent.Throttle,Paths_advent_of_code_api;src;
aern2-mp;0.1.3.1;"experimental";"Math";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aern2-mp.cabal;QuickCheck,base >=4 && <5,convertible,hspec,integer-logarithms,lens,mixed-types-num,regex-tdfa,template-haskell;AERN2.MP,AERN2.MP.Accuracy,AERN2.MP.Ball,AERN2.MP.Ball.Comparisons,AERN2.MP.Ball.Conversions,AERN2.MP.Ball.Elementary,AERN2.MP.Ball.Field,AERN2.MP.Ball.PreludeOps,AERN2.MP.Ball.Tests,AERN2.MP.Ball.Type,AERN2.MP.Dyadic,AERN2.MP.Enclosure,AERN2.MP.ErrorBound,AERN2.MP.Float,AERN2.MP.Float.Constants,AERN2.MP.Float.Operators,AERN2.MP.Float.Tests,AERN2.MP.Precision,AERN2.Norm,AERN2.Normalize,AERN2.Utils.Bench;src;
aeson-attoparsec;0.0.0;"";"Web";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-attoparsec.cabal;aeson,attoparsec,base >=4.7 && <5;Data.Aeson.Attoparsec;src;
aeson-better-errors;0.9.1.0;"";"Text, Web, JSON";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-better-errors.cabal;aeson <1.6,aeson >=0.7,base >=4.5 && <5,bytestring,dlist,mtl,mtl <2.3,scientific,text,transformers,transformers-compat >=0.4,unordered-containers,vector,void;Data.Aeson.BetterErrors,Data.Aeson.BetterErrors.Internal,Data.Aeson.BetterErrors.Utils;src;
aeson-casing;0.1.1.0;"";"Data";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-casing.cabal;aeson >=0.8,base >=4.7 && <5.0;Data.Aeson.Casing,Data.Aeson.Casing.Internal;src;
aeson-compat;0.3.9;"";"Web";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-compat.cabal;aeson >=0.7.0.6 && <1.6,attoparsec >=0.12 && <0.15,attoparsec-iso8601 >=1.0.0.0 && <1.1,base >=4.6 && <4.16,base-compat >=0.6.0 && <0.13,bytestring >=0.10 && <0.12,containers >=0.5 && <0.7,exceptions >=0.8 && <0.11,hashable >=1.2 && <1.4,scientific >=0.3 && <0.4,tagged >=0.7.3 && <0.9,text >=1.2 && <1.3,time >=1.4.0.1 && <1.12,time-locale-compat >=0.1.0.1 && <0.2,unordered-containers >=0.2 && <0.3,vector >=0.10 && <0.13;Data.Aeson.Compat;src;
aeson-diff;1.1.0.5;"";"JSON, Web, Algorithms";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-diff.cabal;aeson <2,aeson-diff,base,base >=4.9 && <4.13,bytestring,bytestring >=0.10,edit-distance-vector,hashable,mtl,optparse-applicative,scientific,text,unordered-containers,vector;Data.Aeson.Diff,Data.Aeson.Patch,Data.Aeson.Pointer;lib,src;diff.hs,patch.hs
aeson-extra;0.4.1.1;"";"Web";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-extra.cabal;aeson >=0.7.0.6 && <1.5,aeson-compat >=0.3.0.0 && <0.4,attoparsec >=0.11.3.4 && <0.14,attoparsec-iso8601 >=1.0 && <1.1,base >=4.6 && <4.13,base-compat-batteries >=0.10.1 && <0.11,bytestring >=0.10 && <0.11,containers >=0.5 && <0.7,deepseq >=1.3 && <1.5,exceptions >=0.8 && <0.11,hashable >=1.2 && <1.3,parsec >=3.1.9 && <3.2,recursion-schemes >=4.1.2 && <5.2,scientific >=0.3 && <0.4,template-haskell >=2.8 && <2.15,text >=1.2 && <1.3,these >=0.7.4 && <0.9,time >=1.4.0.1 && <1.9,unordered-containers >=0.2 && <0.3,vector >=0.10 && <0.13;Data.Aeson.Extra,Data.Aeson.Extra.CollapsedList,Data.Aeson.Extra.Foldable,Data.Aeson.Extra.Map,Data.Aeson.Extra.Merge,Data.Aeson.Extra.Recursive,Data.Aeson.Extra.Stream,Data.Aeson.Extra.TH,Data.Aeson.Extra.Time;src;
aeson-generic-compat;0.0.1.3;"";"Text";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-generic-compat.cabal;aeson >=0.7,base <5;Data.Aeson.Generic.Compat;src;
aeson-iproute;0.2;"";"Data";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-iproute.cabal;aeson >=0.8,base >=4 && <5,iproute >=1.7.3,text >=1.0,unordered-containers;Data.Aeson.IP;;
aeson-picker;0.1.0.4;"experimental";"Text, Web, JSON";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-picker.cabal;aeson >=1.2 && <2,base >=4.7 && <5,lens >=4.15 && <5,lens-aeson >=1.0 && <1.1,text >=1.2 && <1.3;Data.Aeson.Picker;src;
aeson-pretty;0.8.7;"experimental";"Text, Web, JSON, Pretty Printer";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-pretty.cabal;aeson <1.6,aeson >=0.7,base >=4.5,base-compat >=0.9 && <0.11,bytestring >=0.9,scientific >=0.3,text >=0.11,unordered-containers >=0.1.3.0,vector >=0.9;Data.Aeson.Encode.Pretty,Paths_aeson_pretty;cli-tool;Main.hs
aeson-qq;0.8.2;"";"JSON";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-qq.cabal;aeson >=0.6,attoparsec,base >=4.5 && <5,base-compat,haskell-src-meta >=0.1.0,parsec,scientific,template-haskell,text,vector;Data.Aeson.QQ,Data.JSON.QQ,Paths_aeson_qq;src;
aeson-typescript;0.1.1.0;"";"Text, Web, JSON";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-typescript.cabal;aeson,base >=4.7 && <5,containers,interpolate,mtl,template-haskell,text,th-abstraction,th-abstraction <0.3,unordered-containers;Data.Aeson.TypeScript.Formatting,Data.Aeson.TypeScript.Instances,Data.Aeson.TypeScript.TH,Data.Aeson.TypeScript.Types,Paths_aeson_typescript;src;
aeson-utils;0.3.0.2;"";"Data";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-utils.cabal;aeson >=0.6 && <1.5,attoparsec >=0.10 && <0.14,base >=4 && <5,bytestring >=0.9 && <0.11,scientific >=0.3.2 && <0.4,text >=0.11 && <1.3;Data.Aeson.Utils;src;
aeson-yak;0.1.1.3;"";"Data";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson-yak.cabal;aeson >=0.4,base >=4.8 && <5;Data.Aeson.Yak;src;
aeson;1.4.2.0;"experimental";"Text, Web, JSON";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/aeson.cabal;attoparsec >=0.13.2.2 && <0.14,base >=4.5.0.0 && <5,base-compat >=0.9.1 && <0.11,containers >=0.4.2.1 && <0.7,deepseq >=1.3.0.0 && <1.5,dlist >=0.8.0.4 && <0.9,ghc-prim >=0.2 && <0.6,hashable >=1.2.7.0 && <1.3,primitive >=0.6.3.0 && <0.7,scientific >=0.3.6.2 && <0.4,tagged >=0.8.5 && <0.9,template-haskell >=2.7.0.0 && <2.15,text >=1.2.3.0 && <1.3,th-abstraction >=0.2.8.0 && <0.3,time >=1.4 && <1.9,time-locale-compat >=0.1.1.5 && <0.2,unordered-containers >=0.2.8.0 && <0.3,uuid-types >=1.0.3 && <1.1,vector >=0.12.0.1 && <0.13;Data.Aeson,Data.Aeson.Compat,Data.Aeson.Encode,Data.Aeson.Encoding,Data.Aeson.Encoding.Builder,Data.Aeson.Encoding.Internal,Data.Aeson.Internal,Data.Aeson.Internal.Functions,Data.Aeson.Internal.Time,Data.Aeson.Parser,Data.Aeson.Parser.Internal,Data.Aeson.Parser.Time,Data.Aeson.Parser.Unescape,Data.Aeson.QQ.Simple,Data.Aeson.TH,Data.Aeson.Text,Data.Aeson.Types,Data.Aeson.Types.Class,Data.Aeson.Types.FromJSON,Data.Aeson.Types.Generic,Data.Aeson.Types.Internal,Data.Aeson.Types.ToJSON,Data.Attoparsec.Time,Data.Attoparsec.Time.Internal;.,attoparsec-iso8601/;
al;0.1.4.2;"experimental";"Sound";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/al.cabal;base >=4.6 && <5,mtl >=2.1 && <2.3;Sound.AL,Sound.AL.Buffer,Sound.AL.Defines,Sound.AL.EAX,Sound.AL.Errors,Sound.AL.Extensions,Sound.AL.Listener,Sound.AL.Source,Sound.AL.State,Sound.AL.Types,Sound.ALC,Sound.ALC.Context,Sound.ALC.Defines,Sound.ALC.Device,Sound.ALC.Errors,Sound.ALC.Extensions,Sound.ALC.State,Sound.ALC.Types;src;
alarmclock;0.6.0.2;"";"Concurrency";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/alarmclock.cabal;async,base >=4.8 && <4.13,clock,stm,time,unbounded-delays;Control.Concurrent.AlarmClock,Control.Concurrent.AlarmClock.TimeScale,Paths_alarmclock;src;
alerts;0.1.0.0;"";"Web";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/alerts.cabal;base >=4.7 && <5,blaze-html,text >=0.11 && <2.0;Web.Alert,Web.Alert.Renderer.Bootstrap3,Web.Alert.Renderer.Bootstrap4,Web.Alert.Renderer.Common,Web.Alert.Renderer.Foundation5;src;
alex;3.2.4;"stable";"Development";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/alex.cabal;base <4.15.0.0;AbsSyn,CharSet,DFA,DFAMin,DFS,Data.Ranged,Data.Ranged.Boundaries,Data.Ranged.RangedSet,Data.Ranged.Ranges,Info,Map,NFA,Output,ParseMonad,Parser,Paths_alex,Scan,Set,Sort,UTF8,Util;src;Main.hs
alg;0.2.10.0;"";"Math";/mnt/c/Users/nicol/Desktop/lts/Test/lts-13-19/alg.cabal;base >=4.11 && <5,util >=0.1.9 && <0.2;Algebra,Data.BitSet,Relation.Binary.Comparison;;
